,class,tweet
15607,1, happy birthday bitch                         
15608,1,  Stole your grandpas wardrobe bitch 
15609,1, eat yo pickles bitches 
15610,2,Praise thy lord for this season of beanies that is upon us
15611,1,  Females say  have a seat faggot   amp  they feel like they put a bullet in yo head
15612,1, good one you fucking bitch ass
15613,1,How do I tell this cashier that I m tryna fuck her right in the pussy
15614,0,he  midwest of the US is white trash 
15615,1, you seen it hoe put that cash up bitch imma take your money and spit on your fat ass
15616,1, I m a lil nigga   Wait till you see nigga  You ain t ready  I m from Chicago boy I ain t no pussy from the burbs  Just wait
15617,1, bitch you look like a deformed version of rocky
15618,1, ya pussy let s go wheelin
15619,1,          RT   GuiltyPleasure watching niggers fight on YouTube Vine IG
15620,1,  When a bitch says you re broke 
15621,1,Elizbian is bitch and likes women
15622,1,                            nah if you round me you do Molly         Only bitches with no nigga do Mollies          
15623,1,don t be surprised when I m a bitch to you because you re always a dick towards me
15624,1,  stop fucking calling these legends trash  Cuz the top artists of our generation  take  from the legends 
15625,1, I hope you don t get mad  ladies  I only call you bitches  bitches  bc I don t know your names individually    Katt Williams 
15626,0, never followed him ignorant monkey
15627,1,I hate females that push their asses out as they walk  You know you look like a retarded Flamingo  right 
15628,1,        you boney little hoe   Smile for the day                  This is funny    
15629,1,his is how you know LHS is ghetto  
15630,0,    queer  gaywad
15631,1,  Watch social media with all that hate in their blood try and wish bad on Derrick  He back bitch  Stop hating  Stronger  Qui       
15632,1,My taste in music goes from love song to  pop that pussy bitch  in like    seconds 
15633,1,Idgaf if it s  pm in the afternoon bitch make my pancakes 
15634,1,          its Brandon motherfucking reason         He s a bitch nigga
15635,1,He said that bitch look like a praying mantis tho ctfu
15636,1,  baddest blind bitch
15637,1,me loving a hoe is ah No No
15638,1, lol da only reason I can t talk bout da present is cuz my nicca hurt n ain t played all yr
15639,1,  I have to pretend like I m a cold hearted bitch and cut you off in an instant without a second thought  when actually I       
15640,1, I d give that hoe the finger everyday at work until I get fired for it 
15641,1,Esp when bitches are after my leftover always hyping niggas  I made him pick another ugly nigga to put on top 
15642,1, you re still a free world bitch   don t deserve your     area code  
15643,1,  having one loyal female is wayyyyy better than having hoes   idc           
15644,1, When did we become a nation of giant dripping whiny pussies  anyway   MAKE THIS DUDE PRESIDENT  Of Iraq  even  He s the MAN 
15645,0,   you little fag  At least I will fuck a Woman to have kids  Plus work to support them  Hipster homo
15646,1,hese hoes gotta pay for my company 
15647,1,   is the realest bitch I know  Lol
15648,1, dam this hoes should be working at Microsoft
15649,1, yes  LOVE to make em masturbate to my voice  bitches love Southern accents
15650,1, bitch your unknown u dont have a mixtape and you damn sure cant rap  u couldn t rap if your life depend on it
15651,1,            she a dumb bitch smh
15652,0, faggot sack
15653,1,And someone from my class is literally sitting across from me on the bus so I can t even call dad and bitch
15654,1,Ain t it a bitch when one of the people you get so excited hearing from  sends the shortest most closed ended thing ever  Ugh let down
15655,1,I ain t don t turnin up bitch
15656,1, really thou im looking like Hulk Hogan in this bitch
15657,2,hat long hair doesn t cover up your redneck
15658,1,We don t love these hoes  I only want one night                                   Jayballout  onlywantonenight      
15659,1, Lol  always with the complaining and crying  Just like when Jeezy broke up with you cause your a moaning old bitch 
15660,1,  R I P  to the hoes dying for attention
15661,1,hen again    i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows 
15662,2,hat was a solid investment of    mins  Cue up Frank  Yankees  Wow 
15663,1,hat bit Donovan got DVD s droppin and all  i see ya lha bitch
15664,1, bitches don t know if they wanna play basketball or look sexy bro
15665,1,  Most of yall females boring as fuck then yall wonder why niggas only talk about havin sex bc theres nothin else to talk abo       
15666,1, They best not fuss about this basement  bitch is like a skating rink  
15667,1,I m sorry but if your costume is a  naughty school girl  this yr I will forever consider u a basic bitch   becreative  followers
15668,1,Call me ghetto if you want but I m walking to and from class with my bonnet on my hair 
15669,1,Every real nicca need a real bitch   JayFacts
15670,1, haha same here bitch is trippin  brokeass
15671,2, we in this bitch finna get crunk eyebrows on double PAPP                   
15672,1,ill call you bitch for short as a last resort and my first resort
15673,1,  Fuck all you hoes  lol
15674,1,  I ll never understand how people can fake an entire relationship  I can t even fake a  hello  to a bitch that I fucking       
15675,2,No one has even eaten a Twinkie in  like  decades 
15676,1,  These bitches act local n think global
15677,0,Kim Kardashian look like a tranny with all that surgery
15678,1,Hoes always blaming hoes for being hoes 
15679,1,  The only girls that care about being a guys WCW are hoes
15680,1,    You pussy whipped for only following  tho      
15681,1,  Dat shit trash          A shirt inspired by  s emoji tattoo  Pre order now          
15682,2,  Sharing food with your mangia cake friends because they love your food  ItalianProblems
15683,2, You hit no lights  no line for toco bell at   in he morning  and Diana s back in her house  It s a miracle    Charlie 
15684,1,In redneck land     Tennessee
15685,1,  I wish I was a bitch like my brother keezy            ooooow I bet you do
15686,1,Pussy gotta be trash RT  Her love life is so sad lol RT  im so glad khloe k dumped french s ghetto ass
15687,1,Buddy slapped his rent stress out on that messy bitch  What I done told u hoes bout New York niggas  amp  they temper   TrainVideo
15688,2, I m not trying to be critical but Jr  literally looks like he just ate a pot brownie  got off a couch and put on his gloves
15689,1, bitch am not I really don t fucking like you  why the fuck are you even talking to me  
15690,1,  pop a Molly  why don t you hoes start poppin some birth control                   
15691,1,hem hoes look so clean on foot 
15692,1,can bitches at least wait till it s their bday month to put that shit up  damm yall stingy
15693,1,I like bitches with          
15694,2,Pm is u use any of the words I use  ex  Sweg pm yid nid  we re dating
15695,2, Dat was Charlie
15696,1,  When u start realizing that bae is a hoe 
15697,1,        He told the bitch  stop texting my phone my shawty crazy                           glad he know                                     
15698,1,My bitch pussy got hella powers
15699,1,his biatch just called me a bitch                   
15700,1,Slut ass queen bee bitch 
15701,1,  Is it a crime if a nigga just wanna eat pussy 
15702,1,I m so faded my nigga I m about to disappear in this bitch
15703,1,I swear to god I hit    licks I m Lil B and I m not no bitch when I m off that dope I rob my bitch  
15704,1,  You got bitches  and I don t have niggas               I want you 
15705,1,bad bitch with me trying to blow me like a fuse
15706,2, Big congrats to all  I expect him to be blogging on rube chat in a few days  Now get some sleep  you will need it 
15707,1,  I don t care about none of these bitches          
15708,2,guess I will mess with it later  not sure what else to do  maybe trash it  lol    not yet maybe after I when the lottery 
15709,1,  stick by his side and don t give his pussy up    
15710,0, fuck you niggah you gay  Lol
15711,1,   u see the damn phone ringing                               when you married bitches makes demands     You haven t called me
15712,1, Facto  Who cares if you a hoe when your ass looks like this   
15713,1,Called Eddie a hoe     By mistake doe  Lol
15714,1,Paige better text a bitch lol
15715,1, try me bitch boy
15716,1,Hayfever is a cunt
15717,1, I stick up for my fam  don t disrespect the pouch my nigguh  and awe ily  
15718,1,   I was implying you we re the bro  amp  them two aint nothin but lil hoes  c mon now I or you Kim
15719,1,Life aint shit but bitches an money i pass that weed like i studied
15720,1,he big homie Drizzy threatening these hoes                               
15721,1,I got a surprise for you bitches
15722,1,Why was Jorge Zimmerman arrested  Do prosecutors have a witness that saw Zimmy attack TrayTray  Are they afraid of the hoodie pussies 
15723,1,Just because you have a issue and your attorney is out of town doesn t mean you can be a bitch to me  Next time don t get in trouble
15724,2, let me guess they have yellow cake too  Same crap different president
15725,1,I really hate a fat bitch cause I m bony  love smoking hella Swisher s when I m feeling lonely  try me voice                   
15726,2,  Chicken Fries   Shake  Perfection  
15727,1,  This is the life nigger
15728,1,Like a skinny model boney bitch
15729,1,How my bestf gon call me   People   like ima regular niggah to her now smh  
15730,1,  Bruh some of yall bitches lucky and do not realize it TISK TISK
15731,1,Aint  WCW jus  bitches i wan fck  day 
15732,1, we gotta find this hoe
15733,1,If you not lickin toes you a basic bitch   And I can t fuck with a basic bitch
15734,1,Pretty motherfucker pull up in this bitch like
15735,1,Yea you bad but hoe so what
15736,1,his girl legit looks like a pig  Kiss imik you bitch
15737,0,Ayy Carlton is a ghetto school now  SwitchedAtBirth
15738,1, yea thats what i thought pussy boy u r a fucking thot
15739,1,            RT  I       m assuming she got a cup on RT  Her pussy got a bicep b  wtf  
15740,1,You re a stupid fucking bitch
15741,1, your still a little pussy tomcat          
15742,1,If u not talking bout money or weed bitch I don t even wanna talk to you 
15743,1, she a hoe not a housewife          
15744,1,Saya Natsukawa gets her pussy fucked and licked by two horny      Japaneses  
15745,1,                  this bitch is garbage at gta            LMFAOOOOO        lt                                                        
15746,1,  Lmfao this cat started beating the shit out of me  my nigga finally got some pussy    MY NIGGA   
15747,2,  A silent protest in Philadelphia  performance artists protest the murder of Mike Brown while passerby s mock it         
15748,0, Fucking coon
15749,1, bitch music
15750,1, You ain t my bitch  is my favorite response to long texts
15751,2,         I ve had shots go off where yellow smoke
15752,1,        Ima just block you hoes out        or block em either one lol
15753,1,first thing to do during the zombie outbreak   sell my hoe
15754,1,  Ayy fag   you still having your party tonight                                
15755,0,America is white trash and so are all Americans 
15756,1,  Lmaoo nigger is scared                   So results are supposed to be out today Lol lol       
15757,1,You can buy bitches ho s etc tho
15758,1,hese hoes want love so bad                                     
15759,1, shut up bitch and focus on that L tomar
15760,1,If I m sharing my nigga with every other bitch why tf do I want him  He ain t no longer special  The heck 
15761,1,I m just living my nig    
15762,1,  I love a bitch wit sum nice teeth n lips         
15763,1,Meek mill said get yo game up before you lose yo bitch damn lol
15764,1,  If Richnow doesn t show up with hella tinder hoes Im not his friend anymore  chill I brought like like   prople
15765,1,ook a broke bitch nigga         
15766,1,  Y all lucky DMX stopped makin music I d still be barking at these hoes foo
15767,1,  Gabby why are you so ghetto 
15768,2,  Lmfao RT        Alco ho l       
15769,1, this niggah be lying          
15770,1,Let a nigguh try me   fuck around fuck around fuck around meet his daddy
15771,0,         gt  tragedy smh RT  Niggas don t know you but will throw dirt on your name for the pussy you h       
15772,1,these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn
15773,1,Just said cunt in front of this old lady  I kinda froze  then she yelled  YEAH YOU TELL THAT CUNT   Is it too late in life to get adopted 
15774,1, you see me texting you bitch
15775,1,Night niggers
15776,1, your just building the pussy up lmao 
15777,1,  they cry over lost pussy  more emotional than a sissy  They get out  amp  front on hoes simple minds  amp  point brothas like me out
15778,1, ruga bussed yo bitch  bowbow
15779,1,  wigga why the fuck r u in this conversation with yo stalking ass
15780,2,  Okay okay but  Trans birds
15781,1,Just got rich  Took a broke nigga bitch
15782,1,  y all tryna fuck my bitch after the game or nah 
15783,1, im on that hoe now
15784,1,               I       m afraid of commitment          A hoe       
15785,2,   looked like Princess Bella in that yellow dress                  
15786,1, lmao real shit though them bitches be dumb as fuck smh
15787,1,I can guarantee that   out of    of y all s bitches follow me 
15788,1,        aw OMG this show made me cry                                      I m such a pussy man       you really are
15789,0, fags   
15790,1,  I don t work for pussy      the code of a real man
15791,1,   A real man gonna keep it real with his bitches  LMAOOOOO shut up I m not tellin u about other women mind ur business
15792,2,   Typical Hitchens type atheist and was watching a doc on how hollywood hates god  ready to mock it 
15793,1, yeah wtf you aren t a pussy 
15794,1,Hope you find a bitch with some ass that satisfies ya needs
15795,1,        Never worried about the next bitch  Always worryin about the next meal  I m tryna fuckin eat  fuck what you talkin bout                                   
15796,1,I am such a little bitch today         
15797,2,  Charlie Crist Refuses To Back Down From Race Based Attack On GOP 
15798,1, I m outside where you at     And I m the pussy
15799,1, good bitch          
15800,1,his one for dem hipster bitches that shop at value village
15801,1, bitches crazy                   
15802,1,Why   dudes would wanna fuck the same bitch at the same time is far beyond me 
15803,1,  I gave up calling my wife a nigger during sex for lent 
15804,1,  Never trust a bitch that take quick ass showers 
15805,2,Anyone want some absolutely amazing and deliciously fresh perfect monkey bread                    
15806,1, I can t help but notice you attempting to avoid acknowledging your very hairy pussy    
15807,2,So am I the only cracker up playing his guitar  thank you    on this Saturday night 
15808,1,  I m not saying she s a slut  but her favorite shade of lipstick is pussy 
15809,1, pussy
15810,2,Mata i ngeli  alu o polosi ho nifo  
15811,1,   You couldn t handle Iowa pussy   here  kitty  kitty  kitty     
15812,2,   DearFutureHusband you have no idea how many brownie points you will get I you randomly play with my hair or scratch my        
15813,1,his bitch bout to make me commit murder                            
15814,1,  S O to them side hos that know they the side hos we need more of ya 
15815,1,   u   lost puppies dont know shit  Leave them niggers alone u can learn something besides how they like
15816,1,  Jammer just said to me he thought  mustard on the beat ho  was saying  Abdullah on the beat  this whole time LOOOOOOOL
15817,1, bitch meet up
15818,1,Mom really came in and found anything possible to bitch about
15819,1,Breaking yo bitch like a KitKat nigga
15820,1,I called at least    times to make my hair appointment and these bitches don t pick     guess I have to stop in to make an appointment  Grrr
15821,1,Baby pussy cant be your only hustle  Unless u bad as Naomi Russell I mean a lot of ppl got money So basically Russell aint the only Russell
15822,1,I wouldn t be acting like a crazy bitch if you just told me what the hell goes on in your head
15823,0,  All these bitches  amp  niggaz with they imaginary haters      
15824,1,  hey slim  thats my girlfriend screaming in the trunk  But i didn t slit her throat  i just tied her up   See i ain t like       
15825,1,  Need these sox   fuck yeah  I love a kinky scally lad w  rank sox and sneaks
15826,1,   You gotta be able to keep a bitch on her feet or she ll be on her knees with the next nigga  
15827,1,too many bitches  not enough adults 
15828,1,My ex wanna work it out  bitch try yoga
15829,1,I have no respect for people who cheat that shits just retarded
15830,1,My po heart still beatin fast da way dat nigger scream into dat microphone  I felt like I be at da welfare office and cut da line
15831,2,        Oreos And Milk                 
15832,1,  it ain t nothing to cut that bitch off                   
15833,1,  Enough with the mind fuck and pass me the fucking nachos  cunt 
15834,1,   hits blunt    bruh if she tells me to go text my other hoes  but she s one of my hoes  do I keep texting her           
15835,2,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night
15836,1,Like god damn you dirty bitch
15837,1,I must be a bitch
15838,1,You ever have sex with a pharaoh  I put that pussy in a sarcophagus
15839,1,        Up making plays        can I have my slut bitch girlfriend u always rap about back yet 
15840,1,   get a real hair cut faggot  I served my country in the Marines for   years  What have u done 
15841,1, dammit now I m the only one with a fucked up tranny    
15842,2,  Top tip of the day   if you want to be inconspicuous at an Elbow gig   don t wear a yellow jacket   
15843,0,   it means you re a faggot lol
15844,0,  Stupid fucking nigger LeBron  You flopping stupid jungle bunny monkey faggot 
15845,1,If you ain t a hoe  get up out my trap house   
15846,1, Where does that fucking muzzie edict come from  Feds or Prov govt s 
15847,1,  Bae  go talk to your other hoes Me  
15848,1, I used to dress up like a cop too    Oh really    Yeah   right after        mad pussy    Really    Yes   I ll NEVER FORGET  
15849,2,  Flappy bird is dusty
15850,1,  No time to play wit bitches
15851,1, I m talkin bout sluts and hoes in general
15852,2,I I haven t watched a single episode of  LHHNY however I m watching the reunion  This coon shit  I mean the levels of ratcheticity
15853,0,        Just got done with my last final and I m walkin around campus like I own this place        queer 
15854,1, text me niggah 
15855,1,Fake niccas ain t far dog they right in ya face 
15856,1,So the Flash pops is the Dawson pops    I think he mighta actually killed the mom    Cuz Gail was a lying  cheating bitch 
15857,1,Everybody  was bout to fuck a fat bitch
15858,1,It s not  unique  it s ghetto as hell 
15859,2,Flappy bird stresses me out
15860,2,Im telling you man  RT  Roethlisberger got his record expunged and became trash 
15861,2,ommy trash
15862,1,   What s good bitch   
15863,1,  I googled her number and found she was a hoe
15864,1, Ima make you a sick entrance song my nig
15865,1, bitch ass scaring me  Lol you don t keep up with the new ones yet 
15866,1,  Never have kids by a fan bitch if so cop  signedtothestreets  lol
15867,1,Females always tryna make a nigga feel bad about some shit like bitch I ma smoke this weed and be happy all day
15868,1,        I hate girls who get drunk  amp  don t turn into hoes fvckin waste of alcohol                          
15869,1,  Fellas remember to stock up on thermals and Timbs before the dykes buy them all
15870,1,  Lots of bankrolls            amp  hoes           
15871,1,Got the Vector Job  bitch 
15872,2,I nicknamed Lux Coach K because without him we would of never heard of Duke lol Charlie
15873,1,  I hate a bitch that acts like she can t be single  Get your I need a man ass on
15874,1,  Dat ghetto shit aint attractive
15875,1, Don t make me make you fall in live with a nigga like meee     The birds   amp   are my favorite songs by Weeknd
15876,1, Dumb bitches do dumb things 
15877,1,his Amish bitch was rockin Gucci and her man was smokin a e cig  Smh fake ass  Amish  ass bish 
15878,1,Broke bitches be like oh he Got MONN NEYYY
15879,1,retard 
15880,1,If a bitch makes u moan during sex she owns your soul           
15881,1, yep  them bitches are dumb af    loyal but dumb lol
15882,1,  Falling in love is easy   Its falling out of love that s a bitch 
15883,1,  Big birds  big peckers     They always mad cause they only get laid once and that s by their mother 
15884,2,  like I really want a rafter monkey
15885,2,I ve got saltine crackers and red wine here  Is it possible to DIY a communion  I  uh  haven t been to church in awhile   tbtweets
15886,1,Dey gave da wrong nicca money
15887,1, I m sorry I fucked yo bitch    But she really dig a nigga  
15888,1,  pussy pussy pussy i smell ya frum bout a mile away         
15889,1, hahahh thank you fag boy   represent
15890,1,     Was daddy still being an abusive rage a holic in hospice  or just making doody in his diapers like a good fag h       
15891,1,if a bitch don t like me  somethin  wrong wit da bitch
15892,2, Only one current Yankee sells  Only one current BoSox sells  Only ONE player on each L A  team sells  Most teams have    yeah 
15893,2,it s a brand new day and the birds they chirpin
15894,1,I m known around Tampa as the ugly kid with no hoes
15895,1, didn t I just say I thought u told me to delete them so I deleted them bitch
15896,1,   I think he s retarded or somethin 
15897,2,Always thought golden Oreos were the same as original Oreos but oh my god I just climaxed
15898,0,         shut the fuck up  you fucking trash nigga  work on another ring        
15899,1,I have all these EXTRA ASS unnecessary clothes  amp  cay wanna act like a lit hoe 
15900,2, mt browngal  gouache  monkey  tiki 
15901,1,  Damn    that s a cold ass honkie
15902,2,  Camels  ostriches and zebras  See you at the races   VCCamelRaces
15903,1, bitches be like    it means something to me 
15904,1,Having spent the whole of catching fire telling the bitch next to me to put her phone away  I am now battling the masses so I can buy milk
15905,1, hey bitch if your gonna talk shit tag me and quit being such a bitch how did I fuck up the car  Cause it won t hold air dumbass
15906,1,Fuck Staten Island  place is for pussies
15907,2,  Dear Oreo  What s this I hear about a Watermelon flavor  KEEP YOUR FAKE FRUIT FLAVOR OUT OF MY CRISCO SANDWICHES    Love       
15908,1,  If you re a freshman and you ve fucked     of the boys in the senior class   You re a hoe   NotCute
15909,1,    all of yall stfu  your all pussies and won t do shit
15910,2,It s stuff like this that makes black people look retarded  It s not expressing yourself its stupidity 
15911,2, hey  do you have that screen shot of djk s wiki page being updated regarding the trash can incident 
15912,1,You say I m a bitch  I say I m a woman with a strong personality that doesn t play well with others          
15913,1,  Tell your bitch that I m that nigga now
15914,1,Miami bitches
15915,1,  Pink nipples are cute but some be looking nasty than a bitch           
15916,1,his work shit for the birds    ion think it take   hours to do nothing    
15917,1,idk what planet this bitch works on but on planet earth  following my supervisors instructions does not mean im  being resistant 
15918,1,  bitch look like she gon blow away fr 
15919,1,  these hoes woozy
15920,2,My baby boy asleep with my monkey that I had since I was little  I love my son so much  
15921,1,          There is nothing wrong with Ariana Grande      Just cause she don t look like hoe     Y all gotta a problem        
15922,2,Shylock  amp  Wongs    Incidents of Democrat Bigotry In   Weeks   Media Mum  via 
15923,1, thats that   never call a bitch again   shit
15924,2,  Twitter has a bird as its logo  that s why when you join you re an egg  And your home button is a birdhouse  Why am I jus       
15925,2, I assume so  the tranny went out this morning  I have a maxima 
15926,2,hank you Charlie      
15927,1,hat nigga Tannehill trash lmao Dolphins trash
15928,1, fuck yo bitch ass then
15929,1,  I save my best material for WMHS games  ya know   Jus rain down hell upon any bitches that get in your way today
15930,1,Had to change my shit up on u hoes
15931,1, you are a bitch    
15932,1,Money make bitches fuck and niggas steal
15933,1,         aye and when the hoes start coming don t forget who put you on                  I won t                                
15934,1,Can t let nobody play my gta  bitches like using up all ya ammo n gettin ya dude kilt by the cops
15935,1,  SEX FACT  A lot of women say getting their ass eaten feels better than getting their pussy eaten 
15936,1, how about I just fuck you right in the pussy
15937,1,I do alot of fucking girl  but I don t fuck around    I been in the same pussy since before MIGOS came out   
15938,1,I dont think ive ever seen a fight on the real world  I mean a word fight yeah  tons of times  but damn  that bitch swung
15939,1,  If he tell u that u got some good pussy but he never try to hit again   what that mean 
15940,1,  Y all fat bitches with small titties look like Teddy Grahams 
15941,1,why even get pregnant by someone that isn t an never will be fit to be a dad  smh stupid stupid hoes
15942,1,  I m in love with mary jane and codine I don t love these hoes
15943,2, trash
15944,1,In class still drunk from last night and this broad is doing a presentation on Chipotle  bitch can I live  tease  feedme
15945,2,  Reds haven t lost a series at Yankee Stadium since      World Series            
15946,1,          Before I run from a niggah I ll lose the fight       
15947,1,Paid dis much for da belt  I betta crack a bitch
15948,2,Free patterns   Adorable crochet borders Butterfly  ladybug  flower bumblebee and hat edging  trim  
15949,2, I liked the day a bird got in your classroom 
15950,2,aria the filterless sis dari the angelic sis im the big bro lol and jigg lil bro         
15951,1,got my bitch in her whip coming to pick me up
15952,1,  You re such a fake bitch hahaha
15953,1,Flaw bitches  Flaw bitches everywhere 
15954,1, I m already a hot white bitch and hot Latina get on my level
15955,0,  they want what I got  I want what they got  America they got the word nigger  I want it to
15956,1,  lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge       
15957,0,For all we know this nigga a rapist  Y all hoes dumb          melts         
15958,1,hey shawnda   I m rich bitch  
15959,1,          Dez is caked up with some bitch or something cause hes not playing like Dez Bryant                                                     God dammit Patr       
15960,1, nigger 
15961,1, shut the fuck up hoe ass bitch fuck squirtin ass cunt hoe
15962,1,i think if my girlfriend were to get locked up shed be the first one raped   pussy
15963,2,    I m not mad cuh hahaha  suure   tuku ho ita                    
15964,1,   boys are dumb  no faith in boys    bitch shut up youre in high school acting like this is going to be the person you marry        
15965,2,Lmaooo naw man RT  Yo want in RT  U serious bro   lol RT        am early bird special
15966,1, every  is so over the bigass bitches  
15967,1,bitch goin downnnn hillllll
15968,1,Bitches corny with that not saving numbers shit I hate them hoes
15969,2,   I ll trade you one car drift for brownies 
15970,1,Grant bitches more than a    year old white bitch
15971,2,just noticed some trash on my notification page i had to clean up
15972,1, YEAH  When you see him again     That son of a bitch owes me money  Tell him I been looking for him 
15973,1, lol thanks bitch hahah Vegas ain t ready for us lol
15974,1,  That moment the pussy too good  amp  u gotta slow that stroke down  
15975,1, bitch go get a life before I block your lame ass
15976,1,Sorry hoes  but L O V E  does not stand for Legs  Open  Very  Easy
15977,1,My      saying is bitch go get yo nigga hoe cuz I m gonna beat yo ass just like am gonna beat nigga bitch go get yo nigga
15978,1, Dad say hi to my snapchat   Dad                                 duces bitch                                      
15979,2,Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him  He s in the past
15980,1,Luke Bryan is such a faggot tool
15981,2, be my guest  I want to be a bird I think
15982,2,hee Bears are trash tho   
15983,2, yay im a whitey   
15984,1,   pussies
15985,1,  every time bobby bitch comes on 
15986,1,his hoe got    seconds to get the hell up outta my face before i set that weave on fire  
15987,1, amp  my sister is really going to fucken deny it but yet sprays the room with febreeze   like really bitch why are you going to deny it
15988,1,Denzie boutta be takin erry body bitch now 
15989,1,And a hoe gon be a hoe regardless
15990,1, hoe 
15991,1,stupid bitch               count to H and get off my phone
15992,1,my brothers asshat friends think it s okay to vandalize our property because he s a racist wana be redneck 
15993,1, he was    not     amp  he tried to beat up a much weaker  creepy ass cracker  that is why he is dead  If Zimmerman was a woman   
15994,2,coon RT   lt fills coffee up halfway gt   lt uses    Irish cremes to fill other half gt 
15995,1,  pussies wanna use  royal icing  for their gingerbread houses   fuck that   ima use my homemade cream cheese frosting 
15996,0,  Automatically suspicious of white folk who try too hard to show they like us darkies 
15997,1,My bitch bad
15998,1, This is for all the fans that waited  the bitch niggas that hated   Old hoes we dated  look mama  we        
15999,1,When you see  about to fight a bitch      
16000,1, porn  android  iphone  ipad  sex  xxx     Japanese   Young Japanese girl       s hairy cunt creampied 
16001,1,Bowling Green s campus looks old as fuck  Like state penitentiary old  But they do have a lot of bitches so I guess that counts for a lot
16002,1, thats what i thought pussy  
16003,1,Power bomb dat hoe
16004,0,Waiting on this wetback sycksyllables 
16005,1,  Bring her round these slums      Yo hoe will get slayed    
16006,1,  All the hoes loyal                                         
16007,2,   Well we sure as heck know how to read  I m reading the trash right now and almost everything I ve heard on the web       
16008,1,he DMV system was recently restructured on the narrative outline of Dante s inferno  Only edit  Dante is a fat pissed off cunt 
16009,1,  Club solo   deep   fuck a valet cause I parked on the street   lordddd knows            You can t trust these hoes      
16010,1,Ohh  amp  btw  when you get a call from    blame    bitch keeps signing up people bc she wants gym buddies lol
16011,1,the seamstress gon do MOB Action in this bitch  u meaningless to da crew 
16012,1, stick to the court hoe
16013,1,  Kim K a hoe  because she fucked   dudes we see on TV  Some of you hoes have fucked    dudes that don t even got a TV    
16014,2,  LeBron doesn t turn    til december  he made   trips faster than kobe shaq mike or bird  he ll be back yal act like hes retirin       
16015,1,        I m   much for these niggas and   much for these hoes                 
16016,1,bitches please in napa fewer than     people were injured and literally   of those were reported as critical
16017,0, Dutch people who live outside of  NewYorkCity are all white trash 
16018,1,  If she doesn t take it in the ass  tell the bitch you ll pass 
16019,1,Follow ah bitch on ig tho  inkkofrosess
16020,1, Damn you bitch you never answer me anymore    LMAO JK ILY  Anyway glad of your first show  be safe when going to the next one
16021,1,Fuck around and waste my time and I ll fuck that bitch you hate and that one friend you love               
16022,1, For real  Lil bitch 
16023,1,  White girls that talk ghetto lt  lt  lt  you re not cute         
16024,1,          seniors were chill as fuck  this years seniors are basic ass bitches
16025,0, pats owner is a kike 
16026,1,  Yall stay tracking pussy miles  but refuse to put any effort into controlling your own peen  But okay   I guess  Whatever ke       
16027,1,  name that hoe  I m      on my license tho
16028,1,his headache is a bitch                   
16029,1,   Did you take a picture of your pussy I hope you super sized it because it s huge grand canyon size
16030,1,  Glad none of my followers can say they fucked  noway   yall hoes REALLY make this a goal   
16031,1,You can t play me for a fool my niggah
16032,1,But you   Nvm  I don t see why men disrespect women by calling them offensive names like  bitch    hoe    slut   or  female   Smh
16033,1,  You suppose to keep your hoes from finding out about each other
16034,1,  and dis wus after i offered to help faggot ass nigga get custody of his kids     Im lowkey heated  
16035,1,   nigger  A fully grown niglet  
16036,1,  If you re going to be a bitch and not come to the show because some bands dropped then w e  More moshing room for me in that        
16037,1,  you re   bitch
16038,1,Wagwuan bitches    
16039,1,  grab her booty in front of niggas that want her  grab her booty in front of bitches that want you
16040,1,  I don t trust nobody                     These bitches fake                      These niggas faker                       So it s not  fuck y all   I d rather just not fuck wi       
16041,2,Out of day care  I m taking a kitty nap on you hosers 
16042,1,I swear I care about everything else but these bitches                          
16043,2,  Smh RT  And Henny too RT  Beer trash af end of story
16044,1,  Basic bitch tweet shit like  no one to talk to    times a day          
16045,1,First thing she wit ya  next minute she against ya  like that hoe from the clippers
16046,1,iggy wanna be black so bad  ur a white widow hoe
16047,1, i rap that and her part of Problem      cause I m a bad bitch
16048,1,                          now this hoe bad
16049,1,So now ain t nobody got a type you all like bad bitches huh   well why yo baby momma never mind
16050,0, okay closet fag
16051,2,hese brownies are bomb          
16052,1, stop calling her a bitch  crystal voice 
16053,1,I m tryna turn M s to B s innis bitch and I ain t never paid to be wit no bitch 
16054,1,Change the game on u bitches         
16055,1,  You bitches are so inconsiderate smh 
16056,1,Yeah bitch
16057,1,I m lactose and hoe nigga tolerant
16058,1,  Omg you own a microwave    Fancy bitch
16059,0,   aaaaaaaaand it begins  RT  Fucking niggers that s all Kentucky is and ever will be
16060,2,Shades of Eric Chavez s past gold glove   Yankees  Oakland
16061,2,You always buy me colored goldfish when my stash is low  and you are a constant inspiration to me and        
16062,2,        When girls take my snap backs and beanies lol          that s    dollars a hat and    for the AX beanieS                 I don t let them take it
16063,1,  point that sasquatch bitch out
16064,1,When her pussy stank RT  When yo girl says she       s gonna let you hit tonight  
16065,1,When bitches say  I want to cuddle   It real is them speaking in code saying they want the D
16066,1,Freaky bitch hi
16067,1,Man I do have hoes and they are all in the same location          
